0    [main] INFO   - 	 === Sub-population #0 ===
1551800 [main] INFO   - 	 Culling...
1551810 [main] INFO   - 	 Reporting...
1551810 [main] INFO   - 	 gen=26, highest: fit=0.99881;[8, 14, 16, 17, 21, 23, 26, 28, 32, 38, 45, 46, 6, 7, 9, 10, 13, 19, 20, 25, 34, 42, 44, 48, 11, 12, 15, 22, 24, 27, 29, 30, 35, 36, 37, 47, 1, 2, 3, 4, 5, 18, 31, 33, 39, 40, 41, 43]
1551810 [main] INFO   - 	 gen=26, median: fit=0.9906;[2, 11, 16, 19, 20, 21, 28, 29, 33, 36, 43, 48, 1, 10, 14, 22, 23, 24, 26, 31, 38, 39, 40, 42, 3, 5, 8, 9, 12, 17, 27, 32, 34, 37, 45, 46, 4, 6, 7, 13, 15, 18, 25, 30, 35, 41, 44, 47]
1551810 [main] INFO   - 	 Mutating...
1551813 [main] INFO   - 	 Immigrating...
1551814 [main] INFO   - 	 Sorting...
1565133 [main] INFO   - 	 Crossing over...
1565136 [main] INFO   - 	 Sorting...
1578319 [main] INFO   - 	 Culling...
1578329 [main] INFO   - 	 Reporting...
1578330 [main] INFO   - 	 gen=27, highest: fit=0.99881;[8, 14, 16, 17, 21, 23, 26, 28, 32, 38, 45, 46, 6, 7, 9, 10, 13, 19, 20, 25, 34, 42, 44, 48, 11, 12, 15, 22, 24, 27, 29, 30, 35, 36, 37, 47, 1, 2, 3, 4, 5, 18, 31, 33, 39, 40, 41, 43]
1578330 [main] INFO   - 	 gen=27, median: fit=0.99132;[2, 11, 16, 19, 20, 21, 28, 29, 33, 36, 43, 48, 1, 10, 14, 22, 23, 24, 26, 31, 38, 39, 40, 42, 6, 8, 9, 17, 18, 25, 27, 32, 35, 37, 44, 46, 3, 4, 5, 7, 12, 13, 15, 30, 34, 41, 45, 47]
1578330 [main] INFO   - 	 Mutating...
1578332 [main] INFO   - 	 Immigrating...
1578333 [main] INFO   - 	 Sorting...
1591651 [main] INFO   - 	 Crossing over...
1591653 [main] INFO   - 	 Sorting...
1604829 [main] INFO   - 	 Culling...
1604842 [main] INFO   - 	 Reporting...
1604842 [main] INFO   - 	 gen=28, highest: fit=0.99881;[8, 14, 16, 17, 21, 23, 26, 28, 32, 38, 45, 46, 6, 7, 9, 10, 13, 19, 20, 25, 34, 42, 44, 48, 11, 12, 15, 22, 24, 27, 29, 30, 35, 36, 37, 47, 1, 2, 3, 4, 5, 18, 31, 33, 39, 40, 41, 43]
1604842 [main] INFO   - 	 gen=28, median: fit=0.99173;[6, 8, 14, 16, 21, 23, 26, 28, 32, 38, 45, 46, 7, 9, 10, 12, 13, 19, 20, 25, 34, 42, 44, 48, 11, 15, 17, 22, 24, 27, 29, 30, 35, 36, 37, 47, 1, 2, 3, 4, 5, 18, 31, 33, 39, 40, 41, 43]
1604842 [main] INFO   - 	 Mutating...
1604845 [main] INFO   - 	 Immigrating...
1604846 [main] INFO   - 	 Sorting...
1618162 [main] INFO   - 	 Crossing over...
1618164 [main] INFO   - 	 Sorting...
1631343 [main] INFO   - 	 Culling...
1631356 [main] INFO   - 	 Reporting...
1631356 [main] INFO   - 	 gen=29, highest: fit=0.99881;[8, 14, 16, 17, 21, 23, 26, 28, 32, 38, 45, 46, 6, 7, 9, 10, 13, 19, 20, 25, 34, 42, 44, 48, 11, 12, 15, 22, 24, 27, 29, 30, 35, 36, 37, 47, 1, 2, 3, 4, 5, 18, 31, 33, 39, 40, 41, 43]
1631356 [main] INFO   - 	 gen=29, median: fit=0.99212;[2, 11, 16, 19, 20, 21, 28, 29, 33, 36, 43, 48, 1, 10, 14, 22, 23, 24, 26, 31, 38, 39, 40, 42, 6, 8, 9, 17, 18, 25, 27, 32, 35, 37, 44, 46, 3, 4, 5, 7, 12, 13, 15, 30, 34, 41, 45, 47]
1631356 [main] INFO   - 	 Merging subpopulation with main population...
1631838 [main] INFO   - 	 Sorting main population...
3265382 [main] INFO   - 	 === Sub-population #2 ===
3265382 [main] INFO   - 	 Initializing population...
3265386 [main] INFO   - 	 Mutating...
3265386 [main] INFO   - 	 Immigrating...
3265387 [main] INFO   - 	 Sorting...
3300822 [main] INFO   - 	 Crossing over...
3300824 [main] INFO   - 	 Sorting...
3313985 [main] INFO   - 	 Culling...
3313995 [main] INFO   - 	 Reporting...
3313995 [main] INFO   - 	 gen=0, highest: fit=0.98913;[1, 6, 8, 14, 15, 17, 20, 25, 36, 41, 45, 46, 3, 7, 18, 19, 21, 22, 26, 28, 32, 34, 44, 48, 2, 4, 5, 12, 16, 24, 29, 30, 37, 39, 40, 47, 9, 10, 11, 13, 23, 27, 31, 33, 35, 38, 42, 43]
3313995 [main] INFO   - 	 gen=0, median: fit=0.89571;[3, 7, 13, 22, 23, 24, 28, 29, 32, 36, 38, 39, 2, 4, 6, 10, 11, 17, 19, 25, 41, 45, 47, 48, 1, 5, 12, 15, 16, 18, 26, 31, 34, 35, 43, 44, 8, 9, 14, 20, 21, 27, 30, 33, 37, 40, 42, 46]
3313995 [main] INFO   - 	 Mutating...
3313996 [main] INFO   - 	 Immigrating...
3313997 [main] INFO   - 	 Sorting...
3327288 [main] INFO   - 	 Crossing over...
3327291 [main] INFO   - 	 Sorting...
3340450 [main] INFO   - 	 Culling...
3340472 [main] INFO   - 	 Reporting...
3340472 [main] INFO   - 	 gen=1, highest: fit=0.98913;[1, 6, 8, 14, 15, 17, 20, 25, 36, 41, 45, 46, 3, 7, 18, 19, 21, 22, 26, 28, 32, 34, 44, 48, 2, 4, 5, 12, 16, 24, 29, 30, 37, 39, 40, 47, 9, 10, 11, 13, 23, 27, 31, 33, 35, 38, 42, 43]
3340472 [main] INFO   - 	 gen=1, median: fit=0.91795;[7, 9, 10, 12, 14, 21, 27, 29, 35, 39, 44, 47, 2, 11, 13, 15, 23, 24, 25, 26, 30, 34, 37, 43, 3, 8, 16, 18, 19, 28, 31, 33, 36, 42, 45, 48, 1, 4, 5, 6, 17, 20, 22, 32, 38, 40, 41, 46]
3340472 [main] INFO   - 	 Mutating...
3340472 [main] INFO   - 	 Immigrating...
3340473 [main] INFO   - 	 Sorting...
3353760 [main] INFO   - 	 Crossing over...
3353762 [main] INFO   - 	 Sorting...
3366925 [main] INFO   - 	 Culling...
3366935 [main] INFO   - 	 Reporting...
3366935 [main] INFO   - 	 gen=2, highest: fit=0.98913;[1, 6, 8, 14, 15, 17, 20, 25, 36, 41, 45, 46, 3, 7, 18, 19, 21, 22, 26, 28, 32, 34, 44, 48, 2, 4, 5, 12, 16, 24, 29, 30, 37, 39, 40, 47, 9, 10, 11, 13, 23, 27, 31, 33, 35, 38, 42, 43]
3366935 [main] INFO   - 	 gen=2, median: fit=0.93074;[10, 11, 13, 18, 27, 28, 34, 36, 37, 40, 41, 42, 3, 5, 6, 12, 17, 19, 20, 25, 31, 45, 46, 47, 7, 8, 14, 15, 24, 26, 29, 30, 32, 35, 38, 48, 1, 2, 4, 9, 16, 21, 22, 23, 33, 39, 43, 44]
3366935 [main] INFO   - 	 Mutating...
3366936 [main] INFO   - 	 Immigrating...
3366937 [main] INFO   - 	 Sorting...
3380228 [main] INFO   - 	 Crossing over...
3380230 [main] INFO   - 	 Sorting...
3393393 [main] INFO   - 	 Culling...
3393403 [main] INFO   - 	 Reporting...
3393403 [main] INFO   - 	 gen=3, highest: fit=0.9912;[5, 7, 12, 18, 20, 22, 24, 30, 35, 40, 42, 45, 6, 8, 10, 11, 14, 21, 27, 32, 34, 39, 43, 47, 1, 3, 9, 15, 16, 23, 25, 28, 31, 36, 46, 48, 2, 4, 13, 17, 19, 26, 29, 33, 37, 38, 41, 44]
3393403 [main] INFO   - 	 gen=3, median: fit=0.93858;[1, 2, 5, 10, 15, 17, 22, 27, 30, 40, 45, 48, 3, 4, 6, 11, 18, 20, 21, 31, 34, 36, 42, 43, 7, 13, 16, 23, 25, 26, 28, 29, 35, 39, 44, 46, 8, 9, 12, 14, 19, 24, 32, 33, 37, 38, 41, 47]
3393403 [main] INFO   - 	 Mutating...
3393404 [main] INFO   - 	 Immigrating...
3393405 [main] INFO   - 	 Sorting...
3406694 [main] INFO   - 	 Crossing over...
3406696 [main] INFO   - 	 Sorting...
3419857 [main] INFO   - 	 Culling...
3420055 [main] INFO   - 	 Reporting...
3420056 [main] INFO   - 	 gen=4, highest: fit=0.99272;[3, 7, 9, 11, 15, 18, 27, 31, 36, 39, 44, 45, 13, 19, 20, 21, 22, 23, 24, 26, 33, 37, 41, 47, 4, 5, 8, 10, 12, 16, 25, 29, 38, 42, 43, 46, 1, 2, 6, 14, 17, 28, 30, 32, 34, 35, 40, 48]
3420056 [main] INFO   - 	 gen=4, median: fit=0.94435;[7, 8, 12, 13, 18, 19, 28, 29, 34, 37, 42, 46, 3, 5, 10, 14, 16, 17, 20, 21, 31, 43, 44, 48, 2, 4, 9, 15, 22, 25, 30, 32, 38, 40, 45, 47, 1, 6, 11, 23, 24, 26, 27, 33, 35, 36, 39, 41]
3420056 [main] INFO   - 	 Mutating...
3420057 [main] INFO   - 	 Immigrating...
3420058 [main] INFO   - 	 Sorting...
3433348 [main] INFO   - 	 Crossing over...
3433350 [main] INFO   - 	 Sorting...
3446515 [main] INFO   - 	 Culling...
3446525 [main] INFO   - 	 Reporting...
3446525 [main] INFO   - 	 gen=5, highest: fit=0.99272;[3, 7, 9, 11, 15, 18, 27, 31, 36, 39, 44, 45, 13, 19, 20, 21, 22, 23, 24, 26, 33, 37, 41, 47, 4, 5, 8, 10, 12, 16, 25, 29, 38, 42, 43, 46, 1, 2, 6, 14, 17, 28, 30, 32, 34, 35, 40, 48]
3446525 [main] INFO   - 	 gen=5, median: fit=0.9494;[3, 7, 9, 11, 15, 18, 27, 31, 36, 39, 44, 45, 13, 19, 20, 21, 22, 23, 24, 26, 33, 37, 41, 47, 2, 4, 5, 12, 14, 17, 25, 28, 30, 38, 42, 46, 1, 6, 8, 10, 16, 29, 32, 34, 35, 40, 43, 48]
3446525 [main] INFO   - 	 Mutating...
3446526 [main] INFO   - 	 Immigrating...
3446527 [main] INFO   - 	 Sorting...
3459816 [main] INFO   - 	 Crossing over...
3459818 [main] INFO   - 	 Sorting...
3472983 [main] INFO   - 	 Culling...
3472994 [main] INFO   - 	 Reporting...
3472994 [main] INFO   - 	 gen=6, highest: fit=0.9931;[3, 7, 9, 11, 15, 18, 27, 31, 36, 39, 44, 45, 13, 19, 20, 21, 22, 23, 24, 26, 33, 37, 41, 47, 4, 5, 8, 10, 12, 16, 25, 29, 38, 42, 43, 46, 1, 2, 6, 14, 17, 28, 30, 32, 34, 35, 40, 48]
3472994 [main] INFO   - 	 gen=6, median: fit=0.95485;[2, 7, 11, 18, 19, 28, 33, 34, 35, 37, 40, 43, 4, 9, 10, 12, 15, 22, 26, 29, 30, 32, 41, 48, 3, 6, 13, 14, 16, 17, 24, 27, 36, 44, 46, 47, 1, 5, 8, 20, 21, 23, 25, 31, 38, 39, 42, 45]
3472994 [main] INFO   - 	 Mutating...
3472995 [main] INFO   - 	 Immigrating...
3472996 [main] INFO   - 	 Sorting...
3486285 [main] INFO   - 	 Crossing over...
3486287 [main] INFO   - 	 Sorting...
3499465 [main] INFO   - 	 Culling...
3499475 [main] INFO   - 	 Reporting...
3499475 [main] INFO   - 	 gen=7, highest: fit=0.9931;[3, 7, 9, 11, 15, 18, 27, 31, 36, 39, 44, 45, 13, 19, 20, 21, 22, 23, 24, 26, 33, 37, 41, 47, 4, 5, 8, 10, 12, 16, 25, 29, 38, 42, 43, 46, 1, 2, 6, 14, 17, 28, 30, 32, 34, 35, 40, 48]
3499475 [main] INFO   - 	 gen=7, median: fit=0.95893;[6, 7, 14, 17, 20, 22, 30, 31, 34, 37, 41, 47, 3, 5, 9, 11, 13, 16, 24, 27, 38, 44, 45, 48, 1, 2, 10, 18, 19, 23, 25, 26, 33, 39, 43, 46, 4, 8, 12, 15, 21, 28, 29, 32, 35, 36, 40, 42]
3499475 [main] INFO   - 	 Mutating...
3499476 [main] INFO   - 	 Immigrating...
3499477 [main] INFO   - 	 Sorting...
3512771 [main] INFO   - 	 Crossing over...
3512773 [main] INFO   - 	 Sorting...
3525934 [main] INFO   - 	 Culling...
3525944 [main] INFO   - 	 Reporting...
3525944 [main] INFO   - 	 gen=8, highest: fit=0.9931;[3, 7, 9, 11, 15, 18, 27, 31, 36, 39, 44, 45, 13, 19, 20, 21, 22, 23, 24, 26, 33, 37, 41, 47, 4, 5, 8, 10, 12, 16, 25, 29, 38, 42, 43, 46, 1, 2, 6, 14, 17, 28, 30, 32, 34, 35, 40, 48]
3525944 [main] INFO   - 	 gen=8, median: fit=0.96264;[3, 5, 8, 9, 13, 15, 19, 25, 30, 44, 45, 47, 2, 7, 10, 18, 20, 21, 22, 26, 37, 38, 40, 48, 4, 11, 12, 16, 17, 23, 31, 32, 35, 39, 41, 42, 1, 6, 14, 24, 27, 28, 29, 33, 34, 36, 43, 46]
3525944 [main] INFO   - 	 Mutating...
3525945 [main] INFO   - 	 Immigrating...
3525946 [main] INFO   - 	 Sorting...
3539238 [main] INFO   - 	 Crossing over...
3539241 [main] INFO   - 	 Sorting...
3552404 [main] INFO   - 	 Culling...
3552414 [main] INFO   - 	 Reporting...
3552415 [main] INFO   - 	 gen=9, highest: fit=0.9931;[3, 7, 9, 11, 15, 18, 27, 31, 36, 39, 44, 45, 13, 19, 20, 21, 22, 23, 24, 26, 33, 37, 41, 47, 4, 5, 8, 10, 12, 16, 25, 29, 38, 42, 43, 46, 1, 2, 6, 14, 17, 28, 30, 32, 34, 35, 40, 48]
3552415 [main] INFO   - 	 gen=9, median: fit=0.9658100000000001;[2, 3, 7, 11, 15, 19, 27, 31, 34, 39, 44, 45, 13, 18, 20, 22, 23, 24, 26, 33, 36, 37, 41, 47, 1, 5, 9, 10, 16, 21, 28, 29, 32, 40, 43, 48, 4, 6, 8, 12, 14, 17, 25, 30, 35, 38, 42, 46]
3552415 [main] INFO   - 	 Mutating...
3552416 [main] INFO   - 	 Immigrating...
3552417 [main] INFO   - 	 Sorting...
3565716 [main] INFO   - 	 Crossing over...
3565718 [main] INFO   - 	 Sorting...
3578882 [main] INFO   - 	 Culling...
3578892 [main] INFO   - 	 Reporting...
3578892 [main] INFO   - 	 gen=10, highest: fit=0.99384;[3, 7, 9, 11, 15, 18, 27, 31, 36, 39, 44, 45, 13, 19, 20, 21, 22, 23, 24, 26, 33, 37, 41, 47, 4, 5, 8, 10, 12, 16, 25, 29, 38, 42, 43, 46, 1, 2, 6, 14, 17, 28, 30, 32, 34, 35, 40, 48]
3578892 [main] INFO   - 	 gen=10, median: fit=0.96875;[1, 13, 16, 21, 23, 24, 25, 27, 29, 41, 43, 44, 6, 8, 9, 14, 18, 20, 30, 35, 37, 40, 42, 47, 3, 5, 11, 17, 19, 26, 28, 32, 34, 36, 38, 46, 2, 4, 7, 10, 12, 15, 22, 31, 33, 39, 45, 48]
3578892 [main] INFO   - 	 Mutating...
3578893 [main] INFO   - 	 Immigrating...
3578894 [main] INFO   - 	 Sorting...
3592185 [main] INFO   - 	 Crossing over...
3592187 [main] INFO   - 	 Sorting...
3605351 [main] INFO   - 	 Culling...
3605366 [main] INFO   - 	 Reporting...
3605367 [main] INFO   - 	 gen=11, highest: fit=0.99582;[1, 13, 14, 15, 26, 27, 29, 30, 31, 37, 42, 46, 3, 5, 7, 10, 11, 24, 28, 34, 35, 38, 43, 45, 2, 4, 6, 12, 19, 22, 23, 32, 36, 40, 41, 47, 8, 9, 16, 17, 18, 20, 21, 25, 33, 39, 44, 48]
3605367 [main] INFO   - 	 gen=11, median: fit=0.97133;[3, 5, 6, 14, 15, 16, 20, 23, 42, 43, 44, 46, 8, 9, 10, 21, 22, 24, 26, 30, 35, 36, 38, 47, 2, 4, 11, 13, 19, 25, 27, 28, 29, 39, 45, 48, 1, 7, 12, 17, 18, 31, 32, 33, 34, 37, 40, 41]
3605367 [main] INFO   - 	 Mutating...
3605368 [main] INFO   - 	 Immigrating...
3605369 [main] INFO   - 	 Sorting...
3618666 [main] INFO   - 	 Crossing over...
3618668 [main] INFO   - 	 Sorting...
3631830 [main] INFO   - 	 Culling...
3631840 [main] INFO   - 	 Reporting...
3631840 [main] INFO   - 	 gen=12, highest: fit=0.99582;[1, 13, 14, 15, 26, 27, 29, 30, 31, 37, 42, 46, 3, 5, 7, 10, 11, 24, 28, 34, 35, 38, 43, 45, 2, 4, 6, 12, 19, 22, 23, 32, 36, 40, 41, 47, 8, 9, 16, 17, 18, 20, 21, 25, 33, 39, 44, 48]
3631840 [main] INFO   - 	 gen=12, median: fit=0.97341;[7, 10, 12, 13, 20, 28, 29, 30, 34, 39, 41, 45, 1, 2, 4, 6, 15, 18, 21, 27, 35, 38, 42, 48, 3, 5, 8, 11, 19, 23, 31, 33, 36, 37, 44, 47, 9, 14, 16, 17, 22, 24, 25, 26, 32, 40, 43, 46]
3631840 [main] INFO   - 	 Mutating...
3631841 [main] INFO   - 	 Immigrating...
3631842 [main] INFO   - 	 Sorting...
3645141 [main] INFO   - 	 Crossing over...
3645143 [main] INFO   - 	 Sorting...
3658309 [main] INFO   - 	 Culling...
3658318 [main] INFO   - 	 Reporting...
3658319 [main] INFO   - 	 gen=13, highest: fit=0.99582;[1, 13, 14, 15, 26, 27, 29, 30, 31, 37, 42, 46, 3, 5, 7, 10, 11, 24, 28, 34, 35, 38, 43, 45, 2, 4, 6, 12, 19, 22, 23, 32, 36, 40, 41, 47, 8, 9, 16, 17, 18, 20, 21, 25, 33, 39, 44, 48]
3658319 [main] INFO   - 	 gen=13, median: fit=0.97477;[1, 10, 11, 18, 22, 23, 28, 35, 36, 40, 41, 46, 3, 6, 7, 9, 19, 24, 25, 27, 32, 39, 42, 48, 2, 4, 5, 13, 16, 17, 20, 21, 37, 38, 45, 47, 8, 12, 14, 15, 26, 29, 30, 31, 33, 34, 43, 44]
3658319 [main] INFO   - 	 Mutating...
3658320 [main] INFO   - 	 Immigrating...
3658321 [main] INFO   - 	 Sorting...
3671615 [main] INFO   - 	 Crossing over...
3671618 [main] INFO   - 	 Sorting...
3684783 [main] INFO   - 	 Culling...
3684793 [main] INFO   - 	 Reporting...
3684793 [main] INFO   - 	 gen=14, highest: fit=0.99582;[1, 13, 14, 15, 26, 27, 29, 30, 31, 37, 42, 46, 3, 5, 7, 10, 11, 24, 28, 34, 35, 38, 43, 45, 2, 4, 6, 12, 19, 22, 23, 32, 36, 40, 41, 47, 8, 9, 16, 17, 18, 20, 21, 25, 33, 39, 44, 48]
3684793 [main] INFO   - 	 gen=14, median: fit=0.97631;[3, 7, 11, 18, 22, 23, 27, 31, 36, 39, 44, 45, 8, 10, 16, 20, 21, 24, 26, 30, 35, 38, 42, 46, 4, 5, 12, 13, 17, 19, 25, 29, 33, 41, 43, 48, 1, 2, 6, 9, 14, 15, 28, 32, 34, 37, 40, 47]
3684794 [main] INFO   - 	 Mutating...
3684795 [main] INFO   - 	 Immigrating...
3684796 [main] INFO   - 	 Sorting...
3698093 [main] INFO   - 	 Crossing over...
3698095 [main] INFO   - 	 Sorting...
3711262 [main] INFO   - 	 Culling...
3711277 [main] INFO   - 	 Reporting...
3711277 [main] INFO   - 	 gen=15, highest: fit=0.99582;[1, 13, 14, 15, 26, 27, 29, 30, 31, 37, 42, 46, 3, 5, 7, 10, 11, 24, 28, 34, 35, 38, 43, 45, 2, 4, 6, 12, 19, 22, 23, 32, 36, 40, 41, 47, 8, 9, 16, 17, 18, 20, 21, 25, 33, 39, 44, 48]
3711278 [main] INFO   - 	 gen=15, median: fit=0.97783;[1, 8, 13, 21, 25, 30, 32, 33, 36, 37, 38, 41, 4, 5, 18, 22, 24, 27, 28, 29, 35, 39, 40, 47, 2, 3, 7, 10, 11, 19, 20, 23, 26, 45, 46, 48, 6, 9, 12, 14, 15, 16, 17, 31, 34, 42, 43, 44]
3711278 [main] INFO   - 	 Mutating...
3711279 [main] INFO   - 	 Immigrating...
3711280 [main] INFO   - 	 Sorting...
3724577 [main] INFO   - 	 Crossing over...
3724580 [main] INFO   - 	 Sorting...
3737752 [main] INFO   - 	 Culling...
3737762 [main] INFO   - 	 Reporting...
3737762 [main] INFO   - 	 gen=16, highest: fit=0.99582;[1, 13, 14, 15, 26, 27, 29, 30, 31, 37, 42, 46, 3, 5, 7, 10, 11, 24, 28, 34, 35, 38, 43, 45, 2, 4, 6, 12, 19, 22, 23, 32, 36, 40, 41, 47, 8, 9, 16, 17, 18, 20, 21, 25, 33, 39, 44, 48]
3737762 [main] INFO   - 	 gen=16, median: fit=0.97937;[1, 7, 9, 11, 19, 20, 22, 28, 31, 41, 47, 48, 2, 4, 5, 13, 18, 26, 29, 33, 37, 39, 40, 44, 3, 8, 10, 16, 17, 21, 24, 27, 34, 42, 43, 45, 6, 12, 14, 15, 23, 25, 30, 32, 35, 36, 38, 46]
3737762 [main] INFO   - 	 Mutating...
3737763 [main] INFO   - 	 Immigrating...
3737764 [main] INFO   - 	 Sorting...
3751070 [main] INFO   - 	 Crossing over...
3751072 [main] INFO   - 	 Sorting...
3764241 [main] INFO   - 	 Culling...
3764251 [main] INFO   - 	 Reporting...
3764251 [main] INFO   - 	 gen=17, highest: fit=0.99582;[1, 13, 14, 15, 26, 27, 29, 30, 31, 37, 42, 46, 3, 5, 7, 10, 11, 24, 28, 34, 35, 38, 43, 45, 2, 4, 6, 12, 19, 22, 23, 32, 36, 40, 41, 47, 8, 9, 16, 17, 18, 20, 21, 25, 33, 39, 44, 48]
3764251 [main] INFO   - 	 gen=17, median: fit=0.98036;[3, 9, 10, 16, 19, 22, 23, 28, 32, 39, 45, 46, 12, 13, 14, 17, 20, 24, 29, 30, 37, 38, 43, 44, 2, 4, 5, 7, 11, 18, 27, 33, 36, 41, 42, 47, 1, 6, 8, 15, 21, 25, 26, 31, 34, 35, 40, 48]
3764251 [main] INFO   - 	 Mutating...
3764253 [main] INFO   - 	 Immigrating...
3764254 [main] INFO   - 	 Sorting...
3777552 [main] INFO   - 	 Crossing over...
3777555 [main] INFO   - 	 Sorting...
3790725 [main] INFO   - 	 Culling...
3790735 [main] INFO   - 	 Reporting...
3790735 [main] INFO   - 	 gen=18, highest: fit=0.99755;[8, 13, 15, 20, 22, 26, 27, 28, 31, 39, 44, 45, 1, 11, 16, 21, 23, 24, 25, 29, 36, 41, 42, 43, 3, 6, 9, 14, 18, 19, 33, 34, 35, 37, 38, 47, 2, 4, 5, 7, 10, 12, 17, 30, 32, 40, 46, 48]
3790736 [main] INFO   - 	 gen=18, median: fit=0.98111;[9, 11, 15, 17, 21, 22, 28, 30, 33, 39, 41, 46, 3, 5, 6, 14, 16, 20, 23, 35, 38, 42, 43, 44, 1, 2, 7, 18, 19, 24, 31, 32, 34, 36, 37, 48, 4, 8, 10, 12, 13, 25, 26, 27, 29, 40, 45, 47]
3790736 [main] INFO   - 	 Mutating...
3790737 [main] INFO   - 	 Immigrating...
3790738 [main] INFO   - 	 Sorting...
3804039 [main] INFO   - 	 Crossing over...
3804041 [main] INFO   - 	 Sorting...
3817209 [main] INFO   - 	 Culling...
3817219 [main] INFO   - 	 Reporting...
3817219 [main] INFO   - 	 gen=19, highest: fit=0.99755;[8, 13, 15, 20, 22, 26, 27, 28, 31, 39, 44, 45, 1, 11, 16, 21, 23, 24, 25, 29, 36, 41, 42, 43, 3, 6, 9, 14, 18, 19, 33, 34, 35, 37, 38, 47, 2, 4, 5, 7, 10, 12, 17, 30, 32, 40, 46, 48]
3817220 [main] INFO   - 	 gen=19, median: fit=0.98207;[5, 7, 9, 10, 19, 22, 26, 34, 35, 37, 42, 46, 11, 13, 15, 17, 20, 27, 30, 31, 32, 38, 39, 47, 1, 3, 6, 14, 18, 24, 28, 29, 33, 40, 43, 48, 2, 4, 8, 12, 16, 21, 23, 25, 36, 41, 44, 45]
3817220 [main] INFO   - 	 Mutating...
3817221 [main] INFO   - 	 Immigrating...
3817222 [main] INFO   - 	 Sorting...
3830522 [main] INFO   - 	 Crossing over...
3830527 [main] INFO   - 	 Sorting...
3843697 [main] INFO   - 	 Culling...
3843716 [main] INFO   - 	 Reporting...
3843716 [main] INFO   - 	 gen=20, highest: fit=0.99755;[8, 13, 15, 20, 22, 26, 27, 28, 31, 39, 44, 45, 1, 11, 16, 21, 23, 24, 25, 29, 36, 41, 42, 43, 3, 6, 9, 14, 18, 19, 33, 34, 35, 37, 38, 47, 2, 4, 5, 7, 10, 12, 17, 30, 32, 40, 46, 48]
3843716 [main] INFO   - 	 gen=20, median: fit=0.9831;[4, 5, 7, 12, 20, 22, 24, 30, 35, 40, 42, 45, 6, 8, 10, 11, 14, 21, 27, 32, 34, 39, 43, 47, 1, 3, 9, 15, 16, 23, 25, 28, 31, 36, 46, 48, 2, 13, 17, 18, 19, 26, 29, 33, 37, 38, 41, 44]
3843716 [main] INFO   - 	 Mutating...
3843718 [main] INFO   - 	 Immigrating...
3843719 [main] INFO   - 	 Sorting...
3857019 [main] INFO   - 	 Crossing over...
3857021 [main] INFO   - 	 Sorting...
3870190 [main] INFO   - 	 Culling...
3870200 [main] INFO   - 	 Reporting...
3870200 [main] INFO   - 	 gen=21, highest: fit=0.99755;[8, 13, 15, 20, 22, 26, 27, 28, 31, 39, 44, 45, 1, 11, 16, 21, 23, 24, 25, 29, 36, 41, 42, 43, 3, 6, 9, 14, 18, 19, 33, 34, 35, 37, 38, 47, 2, 4, 5, 7, 10, 12, 17, 30, 32, 40, 46, 48]
3870200 [main] INFO   - 	 gen=21, median: fit=0.98381;[3, 4, 9, 10, 19, 22, 23, 28, 32, 39, 45, 46, 12, 13, 14, 17, 20, 24, 29, 30, 37, 38, 43, 44, 2, 5, 6, 7, 18, 25, 26, 33, 34, 40, 41, 47, 1, 8, 11, 15, 16, 21, 27, 31, 35, 36, 42, 48]
3870200 [main] INFO   - 	 Mutating...
3870202 [main] INFO   - 	 Immigrating...
3870203 [main] INFO   - 	 Sorting...
3883505 [main] INFO   - 	 Crossing over...
3883507 [main] INFO   - 	 Sorting...
3896674 [main] INFO   - 	 Culling...
3896684 [main] INFO   - 	 Reporting...
3896684 [main] INFO   - 	 gen=22, highest: fit=0.99755;[8, 13, 15, 20, 22, 26, 27, 28, 31, 39, 44, 45, 1, 11, 16, 21, 23, 24, 25, 29, 36, 41, 42, 43, 3, 6, 9, 14, 18, 19, 33, 34, 35, 37, 38, 47, 2, 4, 5, 7, 10, 12, 17, 30, 32, 40, 46, 48]
3896684 [main] INFO   - 	 gen=22, median: fit=0.98441;[1, 3, 7, 10, 13, 14, 27, 30, 35, 39, 46, 47, 4, 15, 16, 20, 22, 23, 28, 32, 36, 37, 41, 45, 9, 11, 18, 19, 21, 24, 26, 31, 33, 38, 42, 44, 2, 5, 6, 8, 12, 17, 25, 29, 34, 40, 43, 48]
3896684 [main] INFO   - 	 Mutating...
3896686 [main] INFO   - 	 Immigrating...
3896687 [main] INFO   - 	 Sorting...
3909990 [main] INFO   - 	 Crossing over...
3909992 [main] INFO   - 	 Sorting...
3923165 [main] INFO   - 	 Culling...
3923176 [main] INFO   - 	 Reporting...
3923176 [main] INFO   - 	 gen=23, highest: fit=0.99755;[8, 13, 15, 20, 22, 26, 27, 28, 31, 39, 44, 45, 1, 11, 16, 21, 23, 24, 25, 29, 36, 41, 42, 43, 3, 6, 9, 14, 18, 19, 33, 34, 35, 37, 38, 47, 2, 4, 5, 7, 10, 12, 17, 30, 32, 40, 46, 48]
3923176 [main] INFO   - 	 gen=23, median: fit=0.98502;[3, 4, 9, 10, 19, 22, 23, 28, 32, 39, 45, 46, 12, 13, 14, 17, 20, 24, 29, 30, 37, 38, 43, 44, 2, 5, 6, 7, 18, 25, 26, 33, 34, 40, 41, 47, 1, 8, 11, 15, 16, 21, 27, 31, 35, 36, 42, 48]
