0    [main] INFO   - 	 === Sub-population #0 ===
7651916 [main] INFO   - 	 Mutating...
7651919 [main] INFO   - 	 Immigrating...
7651920 [main] INFO   - 	 Sorting...
7665215 [main] INFO   - 	 Crossing over...
7665221 [main] INFO   - 	 Sorting...
7672812 [main] INFO   - 	 Culling...
7672822 [main] INFO   - 	 Reporting...
7672822 [main] INFO   - 	 gen=14, highest: fit=0.9835625;[7, 8, 9, 11, 12, 18, 32, 33, 35, 38, 42, 48, 2, 5, 16, 17, 20, 21, 23, 27, 36, 40, 44, 45, 1, 6, 14, 15, 19, 24, 25, 31, 34, 37, 43, 47, 3, 4, 10, 13, 22, 26, 28, 29, 30, 39, 41, 46]
7672822 [main] INFO   - 	 gen=14, median: fit=0.967;[6, 8, 9, 11, 23, 26, 27, 30, 37, 38, 43, 48, 3, 7, 14, 16, 17, 20, 24, 28, 31, 40, 44, 46, 2, 5, 12, 15, 18, 21, 25, 29, 33, 41, 42, 47, 1, 4, 10, 13, 19, 22, 32, 34, 35, 36, 39, 45]
7672822 [main] INFO   - 	 Mutating...
7672825 [main] INFO   - 	 Immigrating...
7672827 [main] INFO   - 	 Sorting...
7686092 [main] INFO   - 	 Crossing over...
7686095 [main] INFO   - 	 Sorting...
7693710 [main] INFO   - 	 Culling...
7693720 [main] INFO   - 	 Reporting...
7693720 [main] INFO   - 	 gen=15, highest: fit=0.9835625;[7, 8, 9, 11, 12, 18, 32, 33, 35, 38, 42, 48, 2, 5, 16, 17, 20, 21, 23, 27, 36, 40, 44, 45, 1, 6, 14, 15, 19, 24, 25, 31, 34, 37, 43, 47, 3, 4, 10, 13, 22, 26, 28, 29, 30, 39, 41, 46]
7693720 [main] INFO   - 	 gen=15, median: fit=0.967828125;[1, 9, 10, 13, 18, 24, 28, 29, 32, 36, 38, 46, 3, 4, 8, 16, 19, 20, 22, 33, 35, 42, 44, 47, 2, 7, 11, 15, 17, 21, 30, 31, 34, 39, 41, 48, 5, 6, 12, 14, 23, 25, 26, 27, 37, 40, 43, 45]
7693720 [main] INFO   - 	 Mutating...
7693722 [main] INFO   - 	 Immigrating...
7693724 [main] INFO   - 	 Sorting...
7707051 [main] INFO   - 	 Crossing over...
7707054 [main] INFO   - 	 Sorting...
7714666 [main] INFO   - 	 Culling...
7714676 [main] INFO   - 	 Reporting...
7714676 [main] INFO   - 	 gen=16, highest: fit=0.985046875;[2, 9, 11, 12, 18, 21, 27, 32, 36, 40, 44, 45, 5, 6, 7, 13, 23, 24, 26, 30, 34, 35, 39, 48, 3, 4, 8, 17, 19, 20, 28, 29, 37, 38, 43, 46, 1, 10, 14, 15, 16, 22, 25, 31, 33, 41, 42, 47]
7714677 [main] INFO   - 	 gen=16, median: fit=0.96875;[2, 5, 8, 17, 21, 28, 32, 34, 35, 36, 38, 47, 1, 6, 11, 16, 23, 24, 27, 29, 30, 37, 40, 48, 7, 9, 10, 13, 14, 15, 26, 33, 39, 41, 42, 46, 3, 4, 12, 18, 19, 20, 22, 25, 31, 43, 44, 45]
7714677 [main] INFO   - 	 Mutating...
7714679 [main] INFO   - 	 Immigrating...
7714681 [main] INFO   - 	 Sorting...
7728004 [main] INFO   - 	 Crossing over...
7728007 [main] INFO   - 	 Sorting...
7735616 [main] INFO   - 	 Culling...
7735626 [main] INFO   - 	 Reporting...
7735627 [main] INFO   - 	 gen=17, highest: fit=0.985734375;[1, 6, 14, 19, 22, 23, 25, 26, 31, 41, 45, 46, 2, 5, 12, 16, 18, 24, 28, 29, 30, 36, 43, 48, 3, 9, 10, 11, 13, 21, 27, 37, 38, 39, 40, 44, 4, 7, 8, 15, 17, 20, 32, 33, 34, 35, 42, 47]
7735627 [main] INFO   - 	 gen=17, median: fit=0.97003125;[1, 6, 11, 16, 23, 24, 27, 29, 36, 37, 40, 48, 3, 5, 10, 14, 17, 20, 26, 30, 35, 38, 44, 47, 2, 7, 8, 12, 18, 19, 25, 34, 39, 41, 42, 43, 4, 9, 13, 15, 21, 22, 28, 31, 32, 33, 45, 46]
7735627 [main] INFO   - 	 Mutating...
7735630 [main] INFO   - 	 Immigrating...
7735631 [main] INFO   - 	 Sorting...
7748969 [main] INFO   - 	 Crossing over...
7748972 [main] INFO   - 	 Sorting...
7756592 [main] INFO   - 	 Culling...
7756602 [main] INFO   - 	 Reporting...
7756602 [main] INFO   - 	 gen=18, highest: fit=0.98703125;[2, 9, 11, 12, 18, 21, 27, 32, 36, 40, 44, 45, 1, 5, 15, 16, 20, 23, 24, 28, 29, 39, 43, 47, 3, 7, 10, 14, 19, 22, 26, 30, 34, 38, 42, 48, 4, 6, 8, 13, 17, 25, 31, 33, 35, 37, 41, 46]
7756602 [main] INFO   - 	 gen=18, median: fit=0.971046875;[1, 7, 8, 17, 19, 23, 29, 32, 36, 38, 40, 47, 4, 6, 10, 14, 15, 20, 21, 31, 37, 39, 41, 43, 2, 3, 13, 16, 18, 25, 28, 30, 33, 42, 44, 46, 5, 9, 11, 12, 22, 24, 26, 27, 34, 35, 45, 48]
7756602 [main] INFO   - 	 Mutating...
7756605 [main] INFO   - 	 Immigrating...
7756606 [main] INFO   - 	 Sorting...
7769933 [main] INFO   - 	 Crossing over...
7769936 [main] INFO   - 	 Sorting...
7777544 [main] INFO   - 	 Culling...
7777554 [main] INFO   - 	 Reporting...
7777554 [main] INFO   - 	 gen=19, highest: fit=0.98703125;[2, 9, 11, 12, 18, 21, 27, 32, 36, 40, 44, 45, 1, 5, 15, 16, 20, 23, 24, 28, 29, 39, 43, 47, 3, 7, 10, 14, 19, 22, 26, 30, 34, 38, 42, 48, 4, 6, 8, 13, 17, 25, 31, 33, 35, 37, 41, 46]
7777554 [main] INFO   - 	 gen=19, median: fit=0.972375;[1, 6, 11, 16, 23, 24, 27, 29, 36, 37, 40, 48, 2, 7, 9, 15, 18, 26, 28, 30, 33, 39, 41, 46, 3, 5, 12, 14, 17, 20, 21, 25, 31, 42, 44, 47, 4, 8, 10, 13, 19, 22, 32, 34, 35, 38, 43, 45]
7777554 [main] INFO   - 	 Mutating...
7777557 [main] INFO   - 	 Immigrating...
7777559 [main] INFO   - 	 Sorting...
7790876 [main] INFO   - 	 Crossing over...
7790879 [main] INFO   - 	 Sorting...
7798479 [main] INFO   - 	 Culling...
7798489 [main] INFO   - 	 Reporting...
7798489 [main] INFO   - 	 gen=20, highest: fit=0.98703125;[2, 9, 11, 12, 18, 21, 27, 32, 36, 40, 44, 45, 1, 5, 15, 16, 20, 23, 24, 28, 29, 39, 43, 47, 3, 7, 10, 14, 19, 22, 26, 30, 34, 38, 42, 48, 4, 6, 8, 13, 17, 25, 31, 33, 35, 37, 41, 46]
7798489 [main] INFO   - 	 gen=20, median: fit=0.973296875;[3, 6, 8, 15, 19, 22, 26, 31, 34, 41, 45, 46, 4, 7, 9, 10, 17, 27, 28, 32, 36, 37, 40, 47, 2, 11, 12, 16, 18, 21, 23, 24, 33, 39, 44, 48, 1, 5, 13, 14, 20, 25, 29, 30, 35, 38, 42, 43]
7798489 [main] INFO   - 	 Mutating...
7798492 [main] INFO   - 	 Immigrating...
7798494 [main] INFO   - 	 Sorting...
7811829 [main] INFO   - 	 Crossing over...
7811833 [main] INFO   - 	 Sorting...
7819447 [main] INFO   - 	 Culling...
7819464 [main] INFO   - 	 Reporting...
7819465 [main] INFO   - 	 gen=21, highest: fit=0.98703125;[1, 6, 14, 19, 22, 23, 25, 26, 31, 41, 45, 46, 2, 5, 12, 16, 18, 24, 28, 29, 30, 36, 43, 48, 3, 9, 10, 11, 13, 21, 27, 37, 38, 39, 40, 44, 4, 7, 8, 15, 17, 20, 32, 33, 34, 35, 42, 47]
7819465 [main] INFO   - 	 gen=21, median: fit=0.9743125;[1, 6, 11, 16, 23, 24, 27, 29, 36, 37, 40, 48, 2, 9, 10, 14, 15, 21, 26, 30, 33, 39, 46, 47, 3, 7, 13, 18, 19, 20, 25, 31, 32, 41, 42, 44, 4, 5, 8, 12, 17, 22, 28, 34, 35, 38, 43, 45]
7819465 [main] INFO   - 	 Mutating...
7819468 [main] INFO   - 	 Immigrating...
7819470 [main] INFO   - 	 Sorting...
7832796 [main] INFO   - 	 Crossing over...
7832799 [main] INFO   - 	 Sorting...
7840397 [main] INFO   - 	 Culling...
7840408 [main] INFO   - 	 Reporting...
7840408 [main] INFO   - 	 gen=22, highest: fit=0.98703125;[1, 6, 14, 19, 22, 23, 25, 26, 31, 41, 45, 46, 2, 5, 12, 16, 18, 24, 28, 29, 30, 36, 43, 48, 3, 9, 10, 11, 13, 21, 27, 37, 38, 39, 40, 44, 4, 7, 8, 15, 17, 20, 32, 33, 34, 35, 42, 47]
7840409 [main] INFO   - 	 gen=22, median: fit=0.975671875;[1, 5, 11, 12, 20, 24, 27, 28, 29, 40, 42, 43, 3, 7, 9, 16, 19, 23, 26, 30, 38, 39, 44, 48, 2, 10, 13, 14, 15, 18, 32, 33, 36, 37, 41, 46, 4, 6, 8, 17, 21, 22, 25, 31, 34, 35, 45, 47]
7840409 [main] INFO   - 	 Mutating...
7840412 [main] INFO   - 	 Immigrating...
7840413 [main] INFO   - 	 Sorting...
7853780 [main] INFO   - 	 Crossing over...
7853784 [main] INFO   - 	 Sorting...
7861377 [main] INFO   - 	 Culling...
7861387 [main] INFO   - 	 Reporting...
7861388 [main] INFO   - 	 gen=23, highest: fit=0.98703125;[2, 9, 11, 12, 18, 21, 27, 32, 36, 40, 44, 45, 1, 5, 15, 16, 20, 23, 24, 28, 29, 39, 43, 47, 3, 7, 10, 14, 19, 22, 26, 30, 34, 38, 42, 48, 4, 6, 8, 13, 17, 25, 31, 33, 35, 37, 41, 46]
7861388 [main] INFO   - 	 gen=23, median: fit=0.97675;[2, 9, 11, 12, 18, 21, 27, 32, 36, 40, 44, 45, 1, 5, 15, 16, 20, 23, 24, 28, 29, 39, 43, 47, 3, 4, 7, 14, 19, 22, 33, 34, 35, 38, 41, 46, 6, 8, 10, 13, 17, 25, 26, 30, 31, 37, 42, 48]
7861388 [main] INFO   - 	 Mutating...
7861391 [main] INFO   - 	 Immigrating...
7861393 [main] INFO   - 	 Sorting...
7874729 [main] INFO   - 	 Crossing over...
7874732 [main] INFO   - 	 Sorting...
7882361 [main] INFO   - 	 Culling...
7882371 [main] INFO   - 	 Reporting...
7882371 [main] INFO   - 	 gen=24, highest: fit=0.987640625;[1, 6, 14, 19, 22, 23, 25, 26, 31, 41, 45, 46, 2, 5, 12, 16, 18, 24, 28, 29, 30, 36, 43, 48, 3, 9, 10, 11, 13, 21, 27, 37, 38, 39, 40, 44, 4, 7, 8, 15, 17, 20, 32, 33, 34, 35, 42, 47]
7882371 [main] INFO   - 	 gen=24, median: fit=0.977515625;[3, 7, 9, 12, 18, 27, 28, 29, 31, 33, 41, 47, 2, 6, 13, 16, 17, 21, 26, 30, 37, 40, 42, 45, 4, 5, 10, 14, 19, 24, 25, 34, 36, 43, 44, 46, 1, 8, 11, 15, 20, 22, 23, 32, 35, 38, 39, 48]
7882371 [main] INFO   - 	 Mutating...
7882374 [main] INFO   - 	 Immigrating...
7882376 [main] INFO   - 	 Sorting...
7896817 [main] INFO   - 	 Crossing over...
7896821 [main] INFO   - 	 Sorting...
7904445 [main] INFO   - 	 Culling...
7904455 [main] INFO   - 	 Reporting...
7904455 [main] INFO   - 	 gen=25, highest: fit=0.99071875;[2, 9, 11, 12, 18, 21, 27, 32, 36, 40, 44, 45, 1, 5, 15, 16, 20, 23, 24, 28, 29, 39, 43, 47, 3, 7, 10, 13, 17, 22, 31, 33, 34, 38, 41, 46, 4, 6, 8, 14, 19, 25, 26, 30, 35, 37, 42, 48]
7904455 [main] INFO   - 	 gen=25, median: fit=0.97828125;[2, 9, 11, 12, 18, 23, 27, 32, 36, 40, 44, 45, 1, 5, 15, 16, 20, 21, 24, 28, 29, 39, 43, 47, 3, 4, 7, 14, 22, 25, 26, 30, 33, 34, 46, 48, 6, 8, 10, 13, 17, 19, 31, 35, 37, 38, 41, 42]
7904456 [main] INFO   - 	 Mutating...
7904459 [main] INFO   - 	 Immigrating...
7904461 [main] INFO   - 	 Sorting...
7917747 [main] INFO   - 	 Crossing over...
7917751 [main] INFO   - 	 Sorting...
7925364 [main] INFO   - 	 Culling...
7925374 [main] INFO   - 	 Reporting...
7925374 [main] INFO   - 	 gen=26, highest: fit=0.99071875;[2, 9, 11, 12, 18, 21, 27, 32, 36, 40, 44, 45, 1, 5, 15, 16, 20, 23, 24, 28, 29, 39, 43, 47, 3, 7, 10, 13, 17, 22, 31, 33, 34, 38, 41, 46, 4, 6, 8, 14, 19, 25, 26, 30, 35, 37, 42, 48]
7925374 [main] INFO   - 	 gen=26, median: fit=0.978828125;[1, 6, 11, 16, 23, 24, 27, 29, 36, 37, 40, 48, 2, 9, 10, 14, 15, 21, 26, 30, 33, 39, 46, 47, 3, 5, 8, 18, 19, 20, 25, 28, 31, 41, 43, 45, 4, 7, 12, 13, 17, 22, 32, 34, 35, 38, 42, 44]
7925374 [main] INFO   - 	 Mutating...
7925378 [main] INFO   - 	 Immigrating...
7925379 [main] INFO   - 	 Sorting...
7938656 [main] INFO   - 	 Crossing over...
7938660 [main] INFO   - 	 Sorting...
7946259 [main] INFO   - 	 Culling...
7946269 [main] INFO   - 	 Reporting...
7946270 [main] INFO   - 	 gen=27, highest: fit=0.99071875;[2, 9, 11, 12, 18, 21, 27, 32, 36, 40, 44, 45, 1, 5, 15, 16, 20, 23, 24, 28, 29, 39, 43, 47, 3, 7, 10, 13, 17, 22, 31, 33, 34, 38, 41, 46, 4, 6, 8, 14, 19, 25, 26, 30, 35, 37, 42, 48]
7946270 [main] INFO   - 	 gen=27, median: fit=0.979421875;[1, 5, 11, 12, 20, 24, 27, 28, 29, 40, 42, 43, 3, 7, 9, 16, 19, 23, 26, 30, 38, 39, 44, 48, 2, 10, 13, 14, 15, 18, 32, 33, 36, 37, 41, 46, 4, 6, 8, 17, 21, 22, 25, 31, 34, 35, 45, 47]
7946270 [main] INFO   - 	 Mutating...
7946273 [main] INFO   - 	 Immigrating...
7946275 [main] INFO   - 	 Sorting...
7959543 [main] INFO   - 	 Crossing over...
7959548 [main] INFO   - 	 Sorting...
7967117 [main] INFO   - 	 Culling...
7967127 [main] INFO   - 	 Reporting...
7967127 [main] INFO   - 	 gen=28, highest: fit=0.9915;[2, 9, 11, 12, 18, 21, 27, 32, 36, 40, 44, 45, 1, 5, 15, 16, 20, 23, 24, 28, 29, 39, 43, 47, 3, 7, 10, 13, 17, 22, 31, 33, 34, 38, 41, 46, 4, 6, 8, 14, 19, 25, 26, 30, 35, 37, 42, 48]
7967128 [main] INFO   - 	 gen=28, median: fit=0.9800156250000001;[1, 6, 11, 16, 23, 24, 27, 29, 36, 37, 40, 48, 2, 7, 9, 15, 18, 26, 28, 30, 33, 39, 41, 46, 3, 5, 8, 14, 19, 21, 25, 32, 34, 35, 45, 47, 4, 10, 12, 13, 17, 20, 22, 31, 38, 42, 43, 44]
7967128 [main] INFO   - 	 Mutating...
7967132 [main] INFO   - 	 Immigrating...
7967134 [main] INFO   - 	 Sorting...
7980455 [main] INFO   - 	 Crossing over...
7980458 [main] INFO   - 	 Sorting...
7988040 [main] INFO   - 	 Culling...
7988050 [main] INFO   - 	 Reporting...
7988050 [main] INFO   - 	 gen=29, highest: fit=0.9915;[2, 9, 11, 12, 18, 21, 27, 32, 36, 40, 44, 45, 1, 5, 15, 16, 20, 23, 24, 28, 29, 39, 43, 47, 3, 7, 10, 13, 17, 22, 31, 33, 34, 38, 41, 46, 4, 6, 8, 14, 19, 25, 26, 30, 35, 37, 42, 48]
7988051 [main] INFO   - 	 gen=29, median: fit=0.980703125;[2, 7, 10, 11, 19, 21, 29, 31, 36, 37, 44, 45, 3, 9, 12, 15, 18, 24, 27, 28, 33, 41, 42, 47, 4, 6, 8, 14, 17, 20, 32, 34, 35, 38, 43, 46, 1, 5, 13, 16, 22, 23, 25, 26, 30, 39, 40, 48]
7988051 [main] INFO   - 	 Mutating...
7988055 [main] INFO   - 	 Immigrating...
7988056 [main] INFO   - 	 Sorting...
8001336 [main] INFO   - 	 Crossing over...
8001340 [main] INFO   - 	 Sorting...
8008946 [main] INFO   - 	 Culling...
8008957 [main] INFO   - 	 Reporting...
8008957 [main] INFO   - 	 gen=30, highest: fit=0.9915;[2, 9, 11, 12, 18, 21, 27, 32, 36, 40, 44, 45, 1, 5, 15, 16, 20, 23, 24, 28, 29, 39, 43, 47, 3, 7, 10, 13, 17, 22, 31, 33, 34, 38, 41, 46, 4, 6, 8, 14, 19, 25, 26, 30, 35, 37, 42, 48]
8008957 [main] INFO   - 	 gen=30, median: fit=0.98146875;[2, 9, 11, 12, 18, 21, 27, 32, 36, 40, 44, 45, 1, 5, 15, 16, 20, 23, 24, 28, 29, 39, 43, 47, 3, 7, 10, 13, 22, 25, 26, 31, 34, 35, 42, 46, 4, 6, 8, 14, 17, 19, 30, 33, 37, 38, 41, 48]
8008957 [main] INFO   - 	 Mutating...
8008961 [main] INFO   - 	 Immigrating...
8008962 [main] INFO   - 	 Sorting...
8022277 [main] INFO   - 	 Crossing over...
8022281 [main] INFO   - 	 Sorting...
8029863 [main] INFO   - 	 Culling...
8029878 [main] INFO   - 	 Reporting...
8029879 [main] INFO   - 	 gen=31, highest: fit=0.9915;[2, 9, 11, 12, 18, 21, 27, 32, 36, 40, 44, 45, 1, 5, 15, 16, 20, 23, 24, 28, 29, 39, 43, 47, 3, 7, 10, 13, 17, 22, 31, 33, 34, 38, 41, 46, 4, 6, 8, 14, 19, 25, 26, 30, 35, 37, 42, 48]
8029879 [main] INFO   - 	 gen=31, median: fit=0.982109375;[2, 9, 11, 12, 18, 21, 27, 32, 36, 40, 44, 45, 5, 6, 7, 13, 23, 24, 26, 30, 34, 35, 39, 48, 3, 4, 8, 17, 19, 20, 28, 29, 37, 38, 43, 46, 1, 10, 14, 15, 16, 22, 25, 31, 33, 41, 42, 47]
8029879 [main] INFO   - 	 Mutating...
8029885 [main] INFO   - 	 Immigrating...
8029886 [main] INFO   - 	 Sorting...
8043236 [main] INFO   - 	 Crossing over...
8043239 [main] INFO   - 	 Sorting...
8050829 [main] INFO   - 	 Culling...
8050840 [main] INFO   - 	 Reporting...
8050840 [main] INFO   - 	 gen=32, highest: fit=0.9915;[2, 9, 11, 12, 18, 21, 27, 32, 36, 40, 44, 45, 1, 5, 15, 16, 20, 23, 24, 28, 29, 39, 43, 47, 3, 7, 10, 13, 17, 22, 31, 33, 34, 38, 41, 46, 4, 6, 8, 14, 19, 25, 26, 30, 35, 37, 42, 48]
8050840 [main] INFO   - 	 gen=32, median: fit=0.982765625;[4, 9, 10, 14, 17, 24, 25, 34, 36, 37, 39, 48, 1, 8, 11, 12, 16, 22, 27, 32, 33, 41, 42, 45, 3, 5, 7, 18, 21, 26, 28, 29, 31, 35, 43, 47, 2, 6, 13, 15, 19, 20, 23, 30, 38, 40, 44, 46]
8050840 [main] INFO   - 	 Mutating...
8050845 [main] INFO   - 	 Immigrating...
8050846 [main] INFO   - 	 Sorting...
8064163 [main] INFO   - 	 Crossing over...
8064169 [main] INFO   - 	 Sorting...
8071785 [main] INFO   - 	 Culling...
8071796 [main] INFO   - 	 Reporting...
8071796 [main] INFO   - 	 gen=33, highest: fit=0.9915;[2, 9, 11, 12, 18, 21, 27, 32, 36, 40, 44, 45, 1, 5, 15, 16, 20, 23, 24, 28, 29, 39, 43, 47, 3, 7, 10, 13, 17, 22, 31, 33, 34, 38, 41, 46, 4, 6, 8, 14, 19, 25, 26, 30, 35, 37, 42, 48]
8071797 [main] INFO   - 	 gen=33, median: fit=0.983515625;[2, 9, 11, 12, 18, 21, 27, 32, 36, 40, 44, 45, 5, 6, 7, 13, 23, 24, 26, 30, 34, 35, 39, 48, 3, 4, 8, 17, 19, 20, 28, 29, 37, 38, 43, 46, 1, 10, 14, 15, 16, 22, 25, 31, 33, 41, 42, 47]
8071797 [main] INFO   - 	 Mutating...
8071802 [main] INFO   - 	 Immigrating...
8071803 [main] INFO   - 	 Sorting...
8085106 [main] INFO   - 	 Crossing over...
8085109 [main] INFO   - 	 Sorting...
8092686 [main] INFO   - 	 Culling...
8092697 [main] INFO   - 	 Reporting...
8092697 [main] INFO   - 	 gen=34, highest: fit=0.992625;[2, 9, 11, 12, 18, 21, 27, 32, 36, 40, 44, 45, 1, 5, 15, 16, 20, 23, 24, 28, 29, 39, 43, 47, 3, 7, 10, 13, 17, 22, 31, 33, 34, 38, 41, 46, 4, 6, 8, 14, 19, 25, 26, 30, 35, 37, 42, 48]
8092698 [main] INFO   - 	 gen=34, median: fit=0.98415625;[4, 6, 7, 13, 20, 21, 27, 36, 37, 38, 39, 42, 3, 10, 11, 15, 16, 18, 28, 30, 32, 41, 44, 47, 1, 5, 12, 19, 22, 23, 25, 26, 33, 40, 43, 48, 2, 8, 9, 14, 17, 24, 29, 31, 34, 35, 45, 46]
8092698 [main] INFO   - 	 Mutating...
8092704 [main] INFO   - 	 Immigrating...
8092705 [main] INFO   - 	 Sorting...
8106047 [main] INFO   - 	 Crossing over...
8106050 [main] INFO   - 	 Sorting...
8113676 [main] INFO   - 	 Culling...
8113687 [main] INFO   - 	 Reporting...
8113687 [main] INFO   - 	 gen=35, highest: fit=0.99303125;[2, 9, 11, 12, 18, 21, 27, 32, 36, 40, 44, 45, 5, 6, 7, 16, 17, 23, 24, 33, 34, 37, 39, 48, 1, 4, 15, 19, 20, 22, 25, 26, 31, 42, 43, 46, 3, 8, 10, 13, 14, 28, 29, 30, 35, 38, 41, 47]
8113687 [main] INFO   - 	 gen=35, median: fit=0.984765625;[2, 9, 11, 12, 18, 21, 27, 32, 36, 40, 44, 45, 1, 5, 15, 16, 20, 23, 24, 28, 29, 39, 43, 47, 3, 7, 10, 14, 19, 22, 26, 30, 34, 38, 42, 48, 4, 6, 8, 13, 17, 25, 31, 33, 35, 37, 41, 46]
8113688 [main] INFO   - 	 Mutating...
8113692 [main] INFO   - 	 Immigrating...
8113694 [main] INFO   - 	 Sorting...
8127011 [main] INFO   - 	 Crossing over...
8127015 [main] INFO   - 	 Sorting...
8134618 [main] INFO   - 	 Culling...
8134629 [main] INFO   - 	 Reporting...
8134629 [main] INFO   - 	 gen=36, highest: fit=0.993171875;[2, 9, 11, 12, 18, 21, 27, 32, 36, 40, 44, 45, 5, 6, 7, 16, 17, 23, 24, 33, 34, 37, 39, 48, 1, 4, 15, 19, 20, 22, 25, 26, 31, 42, 43, 46, 3, 8, 10, 13, 14, 28, 29, 30, 35, 38, 41, 47]
8134629 [main] INFO   - 	 gen=36, median: fit=0.98546875;[2, 9, 11, 12, 18, 21, 27, 32, 36, 40, 44, 45, 5, 6, 7, 13, 23, 24, 26, 30, 34, 35, 39, 48, 3, 4, 8, 17, 19, 20, 28, 29, 37, 38, 43, 46, 1, 10, 14, 15, 16, 22, 25, 31, 33, 41, 42, 47]
8134629 [main] INFO   - 	 Mutating...
8134634 [main] INFO   - 	 Immigrating...
8134635 [main] INFO   - 	 Sorting...
8147981 [main] INFO   - 	 Crossing over...
8147984 [main] INFO   - 	 Sorting...
8155573 [main] INFO   - 	 Culling...
8155591 [main] INFO   - 	 Reporting...
8155591 [main] INFO   - 	 gen=37, highest: fit=0.993171875;[2, 9, 11, 12, 18, 21, 27, 32, 36, 40, 44, 45, 5, 6, 7, 16, 17, 23, 24, 33, 34, 37, 39, 48, 1, 4, 15, 19, 20, 22, 25, 26, 31, 42, 43, 46, 3, 8, 10, 13, 14, 28, 29, 30, 35, 38, 41, 47]
8155592 [main] INFO   - 	 gen=37, median: fit=0.985953125;[2, 9, 11, 12, 18, 21, 27, 32, 36, 40, 44, 45, 1, 5, 15, 16, 20, 23, 24, 28, 29, 39, 43, 47, 3, 7, 10, 14, 19, 22, 26, 30, 34, 38, 42, 48, 4, 6, 8, 13, 17, 25, 31, 33, 35, 37, 41, 46]
8155592 [main] INFO   - 	 Mutating...
8155596 [main] INFO   - 	 Immigrating...
8155598 [main] INFO   - 	 Sorting...
8168977 [main] INFO   - 	 Crossing over...
8168980 [main] INFO   - 	 Sorting...
8176589 [main] INFO   - 	 Culling...
8176600 [main] INFO   - 	 Reporting...
8176600 [main] INFO   - 	 gen=38, highest: fit=0.993171875;[2, 9, 11, 12, 18, 21, 27, 32, 36, 40, 44, 45, 5, 6, 7, 16, 17, 23, 24, 33, 34, 37, 39, 48, 1, 4, 15, 19, 20, 22, 25, 26, 31, 42, 43, 46, 3, 8, 10, 13, 14, 28, 29, 30, 35, 38, 41, 47]
8176600 [main] INFO   - 	 gen=38, median: fit=0.986546875;[2, 9, 11, 12, 18, 21, 27, 32, 36, 40, 44, 45, 1, 5, 15, 16, 20, 23, 24, 28, 29, 39, 43, 47, 3, 7, 8, 13, 17, 19, 31, 33, 34, 37, 41, 46, 4, 6, 10, 14, 22, 25, 26, 30, 35, 38, 42, 48]
8176600 [main] INFO   - 	 Mutating...
8176605 [main] INFO   - 	 Immigrating...
8176607 [main] INFO   - 	 Sorting...
8189962 [main] INFO   - 	 Crossing over...
8189965 [main] INFO   - 	 Sorting...
8197595 [main] INFO   - 	 Culling...
8197606 [main] INFO   - 	 Reporting...
8197606 [main] INFO   - 	 gen=39, highest: fit=0.993171875;[2, 9, 11, 12, 18, 21, 27, 32, 36, 40, 44, 45, 5, 6, 7, 16, 17, 23, 24, 33, 34, 37, 39, 48, 1, 4, 15, 19, 20, 22, 25, 26, 31, 42, 43, 46, 3, 8, 10, 13, 14, 28, 29, 30, 35, 38, 41, 47]
8197607 [main] INFO   - 	 gen=39, median: fit=0.98703125;[2, 9, 11, 12, 18, 21, 27, 32, 36, 40, 44, 45, 1, 5, 15, 16, 20, 23, 24, 28, 29, 39, 43, 47, 3, 7, 10, 14, 19, 22, 26, 30, 34, 38, 42, 48, 4, 6, 8, 13, 17, 25, 31, 33, 35, 37, 41, 46]
8197607 [main] INFO   - 	 Mutating...
8197613 [main] INFO   - 	 Immigrating...
8197615 [main] INFO   - 	 Sorting...
8210979 [main] INFO   - 	 Crossing over...
8210982 [main] INFO   - 	 Sorting...
8218701 [main] INFO   - 	 Culling...
8218713 [main] INFO   - 	 Reporting...
8218714 [main] INFO   - 	 gen=40, highest: fit=0.99403125;[2, 9, 11, 12, 18, 21, 27, 32, 36, 40, 44, 45, 1, 5, 15, 16, 20, 23, 24, 28, 29, 39, 43, 47, 3, 7, 10, 13, 17, 22, 31, 33, 34, 38, 41, 46, 4, 6, 8, 14, 19, 25, 26, 30, 35, 37, 42, 48]
8218714 [main] INFO   - 	 gen=40, median: fit=0.987734375;[2, 9, 11, 12, 18, 21, 27, 32, 36, 40, 44, 45, 1, 5, 15, 16, 20, 23, 24, 28, 29, 39, 43, 47, 3, 6, 7, 17, 19, 22, 26, 30, 34, 38, 42, 48, 4, 8, 10, 13, 14, 25, 31, 33, 35, 37, 41, 46]
8218714 [main] INFO   - 	 Mutating...
8218719 [main] INFO   - 	 Immigrating...
8218721 [main] INFO   - 	 Sorting...
8232144 [main] INFO   - 	 Crossing over...
8232148 [main] INFO   - 	 Sorting...
8239773 [main] INFO   - 	 Culling...
8239784 [main] INFO   - 	 Reporting...
8239785 [main] INFO   - 	 gen=41, highest: fit=0.99403125;[2, 9, 11, 12, 18, 21, 27, 32, 36, 40, 44, 45, 1, 5, 15, 16, 20, 23, 24, 28, 29, 39, 43, 47, 3, 7, 10, 13, 17, 22, 31, 33, 34, 38, 41, 46, 4, 6, 8, 14, 19, 25, 26, 30, 35, 37, 42, 48]
